"url","tytul","cena","zdjecie","sprzedajacy","lokalizacja","pozostala_liczba_par","minimalna_cena_dostawy","maksymalna_cena_dostawy","licznik_sprzedazy","stan","marka","materiał zewnętrzny","materiał wkładki","kolor","rozmiar","płeć","wysokość","dostawa z Polski","rodzaj obcasa","wysokość obcasa (cm)","fason","wysokość cholewki","kształt noska","waga (z opakowaniem)","typ","rodzaj"
"http://allegro.pl/buty-adidas-v-run-vs-f99405-i6515211629.html","BUTY ADIDAS V RUN VS F99405(6515211629)","149.00","https://3.allegroimg.com/s400/0107ce/3e2b2ccf4953916002fb9942f213","storeshoes","INTERNET","16","12.99","8.60","33 osoby kupiły 33 sztuki","nowy",NA,"inny materiał","inny materiał","inny kolor","40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47, 48",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/hit-kozaki-zamsz-slupek-beyco-bez-szare-czarne-roz-i6459551612.html","HIT Kozaki zamsz słupek BEYCO beż szare czarne róż(6459551612)","329.00","https://b.allegroimg.com/s400/01c0c0/ec2ca93a4349894e57d28661ab1b","-GoodLook-","@","14","21.00","50.00","32 osoby kupiły 34 pary","nowy","Inna marka","skóra naturalna","skóra naturalna","czerń, odcienie brązu i beżu, odcienie szarości i srebra, odcienie zieleni, odcienie różu","36, 37, 38, 39, 40","produkt damski",NA,"tak","słupek","9.00","klasyczne","do kolana","okrągły",NA,NA,NA
"http://allegro.pl/damskie-buty-trekkingowe-trapery-gorskie-gw137-i6356476628.html","DAMSKIE BUTY TREKKINGOWE TRAPERY GÓRSKIEGW137(6356476628)","119.00","https://0.allegroimg.com/s400/0196b9/5835058c42d892eaee7c9d991120","BUTY-ROKLAND","Rzeszów","48","11.00","16.00","47 osób kupiło 50 par","nowy","Inna marka","skóra naturalna","inny materiał","odcienie czerwieni","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/adidas-switch-vs-k-aw4824-r-36-2-3-40-nowosc-wwa-i6488492119.html","Adidas Switch VS K AW4824 r 36 2/3 - 40 Nowość Wwa(6488492119)","99.00","https://f.allegroimg.com/s400/01a686/0cc385394fa492546a632b72e4cf","sportandstyle_pl","Warszawa","8","12.00","8.60","35 osób kupiło 38 par","nowy",NA,"tworzywo skóropodobne","inny materiał","czerń","36,5, 37, 38, 38,5, 39, 40",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/trampki-tenisowki-na-koturnie-jasny-jeans-i6329137700.html","TRAMPKI TENISÓWKI NA KOTURNIE JASNY JEANS(6329137700)","49.00","https://0.allegroimg.com/s400/018fb1/891e159b47d1a74140edaadd9080","Andrema_3","Jarosław","12","13.00","18.00","21 osób kupiło 22 sztuki","nowy","Inna marka","tkanina","inny materiał","biel, odcienie niebieskiego","36, 37, 38, 39, 40, 41",NA,"wysokie","tak",NA,NA,NA,NA,NA,NA,"wiązane",NA
"http://allegro.pl/buty-helly-hansen-forester-calgary-zima-105-13-745-i6552975413.html","BUTY HELLY HANSEN FORESTER CALGARY ZIMA 105-13.745(6552975413)","299.00","https://a.allegroimg.com/s400/018fc1/70521de1419d8233fa5bb9a5efaa","claspo1","GDAŃSK","26","11.00","14.00","7 osób kupiło 7 par","nowy","Helly Hansen","skóra naturalna","inny materiał","odcienie brązu i beżu","41, 42, 42,5, 43, 44, 44,5, 45, 46","produkt męski",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-reebok-cl-leather-mid-basi-bd2539-i6523730630.html","Buty Reebok CL LEATHER MID BASI BD2539(6523730630)","319.00","https://e.allegroimg.com/s400/01c1e3/25b2e703472db7dc88b6e27972be",NA,"Internet","220",NA,NA,"20 osób kupiło 20 par","nowy",NA,"skóra naturalna","inny materiał","biel, czerń","40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47, 48,5, 50",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/30-luksusowe-muszkieterki-szpilki-alice-czarne-i6544025422.html","- 30% LUKSUSOWE MUSZKIETERKI SZPILKI ALICE CZARNE(6544025422)","129.98","https://5.allegroimg.com/s400/0102c3/b0ab820f4065b050077f70e46a75","jacenty007z","Łęczyca","28","12.00","19.00","8 osób kupiło 8 par","nowy","Inna marka","inny materiał","inny materiał","czerń","35, 36, 37, 38, 39, 40",NA,NA,NA,"szpilka","11.00","muszkieterki","powyżej kolana","szpic",NA,NA,NA
"http://allegro.pl/polskie-modne-kozaki-za-kolano-4-kolory-od-35-40-i6471293372.html","POLSKIE MODNE KOZAKI ZA KOLANO 4 KOLORY ! od 35-40(6471293372)","139.00","https://c.allegroimg.com/s400/011dab/e776847b445091b98f80f8f3f31c","ELLABUT","CZĘSTOCHOWA","558","13.00","20.00","37 osób kupiło 39 par","nowy","Inna marka","inny materiał","inny materiał","czerń, odcienie brązu i beżu, odcienie szarości i srebra","35, 36, 37, 38, 39, 40",NA,NA,"tak","słupek","8.00","muszkieterki","powyżej kolana","migdałowy",NA,NA,NA
"http://allegro.pl/modne-azurowe-kozaki-skora-siwy-36-37-38-39-40-41-i6553775644.html","MODNE AŻUROWE KOZAKI SKÓRA SIWY 36 37 38 39 40 41(6553775644)","199.00","https://6.allegroimg.com/s400/0138f9/0b7730c64feea292050a7a63e436","buty_Olivier_pl","Biała Podlaska","1096","11.00","7.99","4 osoby kupiły 4 pary","nowy","Inna marka","skóra naturalna","skóra naturalna","odcienie szarości i srebra","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.00","klasyczne","do kolana","okrągły",NA,NA,NA
"http://allegro.pl/brazowe-damskie-eskimoski-mukluki-saszki-futerko-i6562884234.html","BRĄZOWE DAMSKIE ESKIMOSKI MUKLUKI SASZKI FUTERKO %(6562884234)","39.00","https://5.allegroimg.com/s400/0120b4/13c384e14f55b694ac7d98548745","BUGO_pl","Wieruszów","20","7.00","9.00","3 osoby kupiły 3 pary","nowy","Inna marka","inny materiał","inny materiał","odcienie brązu i beżu, inny kolor","36, 37, 38, 39, 40, 41, 42","produkt damski",NA,"tak","płaski obcas","3.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-timberland-classic-premium-6-in-12907-i6490594852.html","BUTY TIMBERLAND CLASSIC PREMIUM 6-IN 12907(6490594852)","499.00","https://b.allegroimg.com/s400/0193b8/04fdc6284e36b9e74a4858ca7ecb",NA,"Kraków","15","10.00","10.00","22 osoby kupiły 22 sztuki","nowy","Timberland","skóra naturalna","inny materiał","czerń","36, 37, 37,5, 38, 39, 39,5, 40",NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/saway-czarne-botki-zloty-zamek-100-wloska-skora-i6540296404.html","SAWAY CZARNE BOTKI ZŁOTY ZAMEK 100% WŁOSKA SKÓRA(6540296404)","199.00","https://b.allegroimg.com/s400/01dec5/bae38d1445d7b832bf5add75015b","www_saway_pl","Kraków","22",NA,NA,"8 osób kupiło 8 sztuk","nowy","Inna marka","skóra naturalna","inny materiał","czerń","35, 36, 37, 38, 39, 40, 41, 42",NA,NA,"tak","płaski obcas","3.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/a13-adidasy-do-biegania-na-piance-lekkie-pianki-i6447830207.html","A13 Adidasy DO BIEGANIA Na PIANCE LEKKIE pianki(6447830207)","24.97","https://8.allegroimg.com/s400/013885/3bc73c5841a0b57ad110ddf1c898","Lady-fashion","lublin","1013","14.97","18.49","26 osób kupiło 31 par","nowy","Inna marka","tkanina","inny materiał","czerń, odcienie fioletu, odcienie niebieskiego","36, 37, 38, 39, 40, 41","produkt damski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/jesien-sportowo-eleganckie-koturn-skora-kolory-i6487239225.html","JESIEŃ SPORTOWO-ELEGANCKIE KOTURN SKÓRA KOLORY(6487239225)","277.00","https://4.allegroimg.com/s400/01e9d7/6ace5a68412bbe0ac1204798b814","12Aligator15","@","83","13.00","19.00","20 osób kupiło 21 sztuk","nowy","Inna marka","skóra naturalna","skóra naturalna","czerń, odcienie brązu i beżu, odcienie szarości i srebra, odcienie zieleni","35, 36, 37, 38, 39, 40, 41",NA,NA,NA,"koturn","5.00","oficerki","do kolana","okrągły",NA,NA,NA
"http://allegro.pl/azurowe-kozaki-botki-przewiewne-suwak-6769-navy-i6447113961.html","AŻUROWE KOZAKI BOTKI PRZEWIEWNE SUWAK 6769 NAVY(6447113961)","39.99","https://1.allegroimg.com/s400/0120a0/6755c75f4fbaa90402e3dd36d8f1","GEMRE","Ząbki","37","12.00","17.00","31 osób kupiło 33 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie niebieskiego","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","1.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/meskie-ocieplane-sztyblety-skora-nat-339-szare-i6514690888.html","MĘSKIE ocieplane SZTYBLETY SKÓRA NAT. 339 szare(6514690888)","109.00","https://f.allegroimg.com/s400/01543d/d7a0413f4b43b9d3a65484beb30f","cowig","Warszawa/ Sprzedaż tylko wysyłkowa","15","10.00","13.00","21 osób kupiło 21 sztuk","nowy","Inna marka","skóra naturalna","inny materiał","odcienie szarości i srebra","39, 40, 41, 42, 43, 44, 45, 47",NA,NA,NA,NA,NA,"sznurowane",NA,NA,NA,NA,NA
"http://allegro.pl/5cp5-hit-sneaker-frenzy-1467-gris-36-41-i6559252757.html","5CP5 HIT ! SNEAKER FRENZY 1467 GRIS 36-41(6559252757)","74.99","https://7.allegroimg.com/s400/069035/af3024ee495284517a7270b78557","Royal_fashion","Warszawa","32","15.00","20.00","4 osoby kupiły 4 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie szarości i srebra","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","koturn","6.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/sneakers-koturn-rzepy-trampki-1067-kolory-i6467256744.html","%%% SNEAKERS Koturn RZEPY Trampki 1067 KOLORY(6467256744)","79.00","https://1.allegroimg.com/s400/017df6/55d2f1514cf797d3b926479980a1","FASHION__QUEEN","Przemyśl","2","13.00","19.00","28 osób kupiło 30 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie brązu i beżu, odcienie szarości i srebra, wielokolorowy, inny kolor","35, 36, 37, 38, 39, 40","produkt damski",NA,"tak","koturn","8.00",NA,NA,NA,"2.00 [kg]",NA,NA
"http://allegro.pl/sniegowce-wodoodporne-quechua-turystyczne-zima-i6554615603.html","Śniegowce Wodoodporne QUECHUA Turystyczne Zima(6554615603)","148.00","https://f.allegroimg.com/s400/014709/a2a8569d42efafdeb999a8f9df8f","IndiGO_Sport","Allegro","84","12.00","8.60","6 osób kupiło 6 sztuk","nowy","Inna marka","inny materiał","inny materiał","odcienie niebieskiego, odcienie pomarańczowego","39, 40, 41, 42, 43, 44, 45, 46, 47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/fagum-stomil-13157-kalosze-gumiaki-gumowce-r-39-48-i6543984924.html","FAGUM STOMIL 13157 KALOSZE GUMIAKI GUMOWCE R 39-48(6543984924)","26.99","https://1.allegroimg.com/s400/01c950/151e5ce84b5b850eeceec4d3f0a1","agrobud-bhp","Pawłowice","289","14.00","9.50","8 osób kupiło 11 sztuk","nowy","Inna marka","plastik","inny materiał","czerń","39, 40, 41, 42, 43, 44, 45, 46, 47, 48","produkt męski",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/nike-internationalist-629684-018-r-37-5-43-i6396202343.html","NIKE INTERNATIONALIST 629684 018 R: 37,5 - 43!!(6396202343)","147.90","https://6.allegroimg.com/s400/011a63/c076410345c48cf5bc0d30855f56","sportostrada","Leszno","6","8.60","8.60","33 osoby kupiły 35 par","nowe",NA,"inny materiał","inny materiał","biel, czerń, odcienie żółtego i złota, odcienie czerwieni","37,5, 38, 38,5, 39, 40, 40,5, 41, 42, 42,5",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/hit-sezonu-modne-szare-piekne-sexy-kokarda-r-36-41-i6556545088.html","HIT SEZONU MODNE SZARE PIĘKNE SEXY KOKARDA r 36-41(6556545088)","119.00","https://d.allegroimg.com/s400/012f8c/dc02a1234cecafb24caa3b9e122d","superstar25","Warszawa","3","15.00","19.00","3 osoby kupiły 3 pary","nowy","Inna marka","inny materiał","inny materiał","odcienie szarości i srebra","36, 40, 41","produkt damski",NA,"tak","słupek","9.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/50-eskimoski-botki-mukluki-saszki-nude-bezowe-i6539118669.html","- 50% ESKIMOSKI BOTKI MUKLUKI SASZKI NUDE BEŻOWE(6539118669)","29.98","https://4.allegroimg.com/s400/0159e0/4893fe2f43be8d622daaaf07c834","jacenty007z","Łęczyca","34","12.00","19.00","8 osób kupiło 12 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","inny kolor","36, 37, 38, 39, 40, 41",NA,NA,"tak","płaski obcas","2.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/b3-hit-tenisowki-biale-trampki-klasyczne-39-40-41-i6447572430.html","B3 HIT! Tenisówki BIAŁE Trampki KLASYCZNE 39 40 41(6447572430)","18.88","https://2.allegroimg.com/s400/0122ba/b17840ca47a18a87d6149ae5aa32","sellYo_pl","Lublin","2934","14.97","35.00","23 osoby kupiły 24 pary","nowy","Inna marka","tkanina","tworzywo sztuczne","biel, czerń","39, 40, 41","produkt damski","niskie","tak",NA,NA,NA,NA,NA,NA,"wiązane",NA
"http://allegro.pl/botki-sztyblety-szare-grey-z-suwakiem-nowosc-i6527531238.html","BOTKI SZTYBLETY SZARE GREY Z SUWAKIEM NOWOŚĆ(6527531238)","78.90","https://d.allegroimg.com/s400/01c7fa/46c5dca740de814bb1c5c6ec7c2d","agiro_fashion","Zakrzew","3","13.00","8.60","9 osób kupiło 9 sztuk","nowy","Inna marka","tworzywo skóropodobne","skóra naturalna","odcienie szarości i srebra, wielokolorowy, inny kolor","36, 37, 38, 39, 40, 41",NA,NA,"tak","płaski obcas","1.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/b016-skora-zamsz-workery-faworyt-sezonu-36-41-i6539156491.html","B016 SKÓRA zamsz WORKERY faworyt SEZONU 36-41(6539156491)","109.90","https://2.allegroimg.com/s400/01b4bf/e8b7b86149c6b7b519a3a8329362","eshopper_pl","via INTERNET","4","11.99","11.99","8 osób kupiło 9 sztuk","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41",NA,NA,NA,"płaski obcas","4.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-caflaire-f99211-neo-nowosc-i6040975045.html","Buty męskie ADIDAS CAFLAIRE F99211 NEO Nowość(6040975045)","169.00","https://f.allegroimg.com/s400/01f185/353d173e46fc9c5a6d02d238059f","FABRYKACEN_PL","sprzedaż wysyłkowa","180","11.00","15.00","31 osób kupiło 31 par","nowy",NA,"skóra naturalna","inny materiał","odcienie brązu i beżu","40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-damskie-ocieplane-botki-p-ad24-czarne-i6557606419.html","Buty damskie OCIEPLANE BOTKI P Ad24 Czarne(6557606419)","79.90","https://9.allegroimg.com/s400/016f30/7cb3cf824b51aba850fb76ec4489","Selui","Myszków","17","11.90","8.90","3 osoby kupiły 3 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","2.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/laczki-welniane-bambosze-r-36-47-kapcie-grafitas-i6539902705.html","Laczki wełniane bambosze R 36-47 Kapcie GRAFITAS(6539902705)","25.00","https://0.allegroimg.com/s400/012c95/ae5e20dc48848b81c01b0f821660","MILTE","Grudziądz","986","11.49","8.60","13 osób kupiło 14 sztuk","nowy","Inna marka","inny materiał","inny materiał","czerń, odcienie szarości i srebra","37, 39, 41, 43, 45, 47",NA,NA,"tak",NA,NA,NA,NA,NA,"0.30 [kg]",NA,NA
"http://allegro.pl/nike-air-max-90-essential-buty-meskie-41-45-i6105464459.html","Nike Air Max 90 Essential Buty Męskie 41 - 45(6105464459)","239.00","https://2.allegroimg.com/s400/016d62/e3581be2477f84c88f6180efcb62","WallyGoo","Poznań","86","8.60","9.90","75 osób kupiło 81 sztuk","nowy",NA,"skóra naturalna","inny materiał","odcienie niebieskiego, odcienie pomarańczowego, odcienie szarości i srebra, wielokolorowy","41, 42, 43, 44, 45","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/botki-sztyblety-ekoskora-zamek-es-2541-szare-khaki-i6509260486.html","BOTKI SZTYBLETY ekoSKÓRA ZAMEK ES-2541 szare/khaki(6509260486)","99.99","https://c.allegroimg.com/s400/0170bf/d14ab2a84ff18d2c1d53c630b24c","FASHION__QUEEN","Przemyśl","15","13.00","19.00","16 osób kupiło 16 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie szarości i srebra, odcienie zieleni, wielokolorowy, inny kolor","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.50",NA,NA,NA,"2.00 [kg]",NA,NA
"http://allegro.pl/hit-tenisowki-trampki-czarne-lt917b-roz-36-46-i5960508743.html","HIT!!! Tenisówki Trampki Czarne LT917B roz.36-46(5960508743)","29.00","https://7.allegroimg.com/s400/014711/511cd86d42cab403d7d92c4f5497","aslander_pl","INTERNET","103","13.00","17.00","26 osób kupiło 30 par","nowy","Inna marka","tkanina","inny materiał","czerń","36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,"wiązane",NA
"http://allegro.pl/adidas-superstar-i6557846372.html","Adidas Superstar(6557846372)","112.00","https://9.allegroimg.com/s400/01deea/5ed1ce084737a3b0412af4eaf879","ziemek79","MLAWA","449","28.00","28.00","1 osoba kupiła 1 sztukę","nowy",NA,"tworzywo skóropodobne","inny materiał","biel, wielokolorowy","36, 37, 38, 39, 40, 41, 42, 43, 44",NA,"niskie","nie",NA,NA,NA,NA,NA,"0.60 [kg]",NA,NA
"http://allegro.pl/nike-air-huarache-run-czarne-318429-003-r-36-44-i6533315183.html","Nike Air Huarache Run Czarne (318429-003)r.36-44(6533315183)","229.00","https://f.allegroimg.com/s400/010f58/cee1e1f24f079169c7bb46bc5b7f","ArtPol12","internet","302",NA,NA,"9 osób kupiło 9 par","nowy",NA,"inny materiał","inny materiał","czerń","36, 37, 38, 39, 40, 41, 42, 43, 44",NA,"niskie","nie",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/hit-muszkieterki-kozaki-za-kolano-czarne-zamsz-i6505283766.html","HIT! MUSZKIETERKI KOZAKI ZA KOLANO CZARNE ZAMSZ(6505283766)","129.00","https://3.allegroimg.com/s400/017a3e/e19b70da4fea87a59afbfcedbe23","gloriusspl","Myszków","19","12.10","9.50","13 osób kupiło 13 par","nowy","Inna marka","inny materiał","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","2.00","muszkieterki","powyżej kolana","okrągły","900.00 [kg]",NA,NA
"http://allegro.pl/botki-damskie-obcas-szpilki-czarne-9z3966-4a-i6500389639.html","BOTKI DAMSKIE OBCAS SZPILKI CZARNE /9Z3966-4A/(6500389639)","34.99","https://b.allegroimg.com/s400/01607e/6faeec8b4613a07206b0783d5eeb","MARIUSZ_nr1","Łódź","12","11.00","9.00","11 osób kupiło 13 par","nowy","Inna marka","inny materiał","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,NA,"szpilka","11.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-damskie-new-balance-u410cc-rozne-rozmiary-i6463766422.html","buty damskie NEW BALANCE U410CC różne rozmiary(6463766422)","219.00","https://7.allegroimg.com/s400/01ef60/d38df78d406684251847f6c4b957","JWT1","Warszawa","4",NA,NA,"38 osób kupiło 38 par","nowy",NA,"inny materiał","inny materiał","biel, czerń, odcienie szarości i srebra","36, 37, 37,5, 38, 38,5, 39,5, 40, 40,5","produkt uniseks","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/lbb863-hb-czarne-oficerki-za-kolano-strecz-kozaki-i6527319003.html","LBB863-HB CZARNE OFICERKI ZA KOLANO STRECZ KOZAKI(6527319003)","59.99","https://5.allegroimg.com/s400/01238f/b176d4ed40238b14b0ba77c60295","HurtowniaStylu","KOSZALIN","3","11.00","21.00","8 osób kupiło 8 par","nowy","Inna marka","inny materiał","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.00","oficerki","powyżej kolana","okrągły",NA,NA,NA
"http://allegro.pl/buty-reebok-classic-leather-reflect-v70195-okazja-i6518849876.html","BUTY REEBOK CLASSIC LEATHER REFLECT V70195 OKAZJA(6518849876)","109.00","https://e.allegroimg.com/s400/01f5d6/eb690b8648e59ee566a0dfd3238e","tampa_aukcje","Kraków","71","10.00","8.60","27 osób kupiło 32 sztuki","nowy",NA,"inny materiał","inny materiał","biel, odcienie różu, inny kolor","34,5, 35, 36, 36,5, 37, 38, 38,5, 39",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-zimowe-sniegowce-adidas-ch-adisnow-b33212-i6552002073.html","Buty zimowe śniegowce ADIDAS CH Adisnow [B33212](6552002073)","199.00","https://c.allegroimg.com/s400/01764d/46e802a74116afa06c1c7f49265c","shoes24","Bydgoszcz","113","10.00","8.60","9 osób kupiło 9 par","nowy","adidas","tkanina","inny materiał","czerń, odcienie niebieskiego, odcienie żółtego i złota","36, 36,5, 37, 38, 38,5","produkt damski",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/kalosze-sztyblety-krotkie-botki-meliski-czarne-i5948370172.html","KALOSZE SZTYBLETY KRÓTKIE BOTKI MELISKI CZARNE %%(5948370172)","29.99","https://a.allegroimg.com/s400/01b437/6ebb0de242358ab6bfee569009ca","Jennifer_SC","Częstochowa","173","11.00","8.60","175 osób kupiło 208 sztuk","nowy","Inna marka","guma","inny materiał","czerń","36, 37, 38, 39, 40, 41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-zx-flux-m19840-czarne-nowosc-i6356529205.html","Buty męskie Adidas Zx Flux M19840 Czarne, NOWOŚĆ(6356529205)","223.90","https://7.allegroimg.com/s400/013998/c4a1d65f40f58686adc2626f0db7","EO-hurtownia","INTERNET","129","12.00","8.60","48 osób kupiło 50 par","nowy",NA,"tkanina","inny materiał","czerń","38,5, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/6092-zamszowe-czerwone-botki-sneakersy-z-fredzlami-i6516041052.html","6092 ZAMSZOWE CZERWONE BOTKI SNEAKERSY Z FRĘDZLAMI(6516041052)","99.99","https://f.allegroimg.com/s400/0629b5/392a833842b1a3075cf4bc1db31f","ibuciki_pl","Ostrowiec Świętokrzyski","6","12.99","9.99","21 osób kupiło 22 pary","nowy","Inna marka","inny materiał","inny materiał","odcienie czerwieni","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","koturn","8.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/b3k-tenisowki-klasyczne-trampki-kolory-36-41-i6442690638.html","B3K% Tenisówki KLASYCZNE Trampki KOLORY 36 - 41(6442690638)","22.88","https://f.allegroimg.com/s400/01991c/5dcb12ac4f11a0e79d212df7f11f","Lady-fashion","lublin","24889","14.97","18.49","27 osób kupiło 44 pary","nowy","Inna marka","tkanina","inny materiał","biel, czerń, odcienie brązu i beżu, odcienie fioletu, odcienie niebieskiego, odcienie pomarańczowego, odcienie szarości i srebra, odcienie zieleni, odcienie żółtego i złota, wielokolorowy, odcienie czerwieni, odcienie różu, inny kolor","36, 37, 38, 39, 40, 41","produkt damski","niskie","tak",NA,NA,NA,NA,NA,NA,"wiązane",NA
"http://allegro.pl/buty-meskie-reebok-triplehall-4-0-v65821-running-i6282334215.html","Buty męskie Reebok Triplehall 4.0 V65821 Running(6282334215)","128.00","https://4.allegroimg.com/s400/019b18/b592247b4068b845132e7b746d04","eoryginalne_pl","Internet","10","12.00","8.60","25 osób kupiło 25 sztuk","nowy",NA,"inny materiał","inny materiał","czerń","40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 47",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/sztyblety-zimowe-meskie-kozaki-polskie-buty-tz1rz-i6521234075.html","SZTYBLETY ZIMOWE MĘSKIE KOZAKI POLSKIE BUTY TZ1RZ(6521234075)","177.00","https://f.allegroimg.com/s400/01a21e/34be0edf4cf79e92440a006f6caf","wwwfabioobuwiepl","Żarki","33322","6.00","8.60","11 osób kupiło 11 par","nowy","Inna marka","skóra naturalna","inny materiał","czerń, odcienie szarości i srebra","40, 41, 42, 43, 44, 45","produkt męski",NA,"tak",NA,NA,"sztyblety",NA,NA,"1.30 [kg]",NA,NA
"http://allegro.pl/nowosc-timberki-botki-stylowe-trapery-czarne-i6562423300.html","NOWOŚĆ! TIMBERKI botki STYLOWE trapery CZARNE(6562423300)","79.00","https://d.allegroimg.com/s400/019267/606104ba4a0a97edcd31b945a8ad","Soluel_","Warszawa","34","10.00","15.00","2 osoby kupiły 2 pary","nowy","Inna marka","inny materiał","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.00",NA,NA,NA,"0.50 [kg]",NA,NA
"http://allegro.pl/nowosc-baleriny-lakierowane-6-kolorow-2171-i6195493147.html","NOWOŚĆ ! BALERINY LAKIEROWANE 6 KOLORÓW 2171(6195493147)","25.00","https://1.allegroimg.com/s400/019429/a21c41f04853bb0cdcdfcb4f4451","aslander_pl","INTERNET","36","13.00","17.00","45 osób kupiło 60 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","biel, czerń, odcienie brązu i beżu, odcienie niebieskiego, odcienie zieleni, odcienie różu","36, 37, 38, 39, 40, 41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/zapietki-wkladki-zelowe-do-butow-2szt-i6336132709.html","ZAPIĘTKI WKŁADKI ŻELOWE DO BUTÓW 2szt.(6336132709)","1.64","https://1.allegroimg.com/s400/010afb/febddeb845948ed031075ee4dd81","akcesoria24h","Bychawa","815","1.00","6.99","25 osób kupiło 55 sztuk",NA,NA,NA,NA,NA,NA,"produkt uniseks",NA,"tak",NA,NA,NA,NA,NA,"0.00 [kg]",NA,NA
"http://allegro.pl/onaion58-timberki-beige-botki-kbu644-i6524386542.html","onaion58 TIMBERKI beige BOTKI KBU644(6524386542)","74.99","https://9.allegroimg.com/s400/016610/7e1525064ed3b38d58a8da333689","onaion58","Kartuzy","14","13.00","8.60","12 osób kupiło 12 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie brązu i beżu","36, 37, 38, 39, 40, 41",NA,NA,NA,"płaski obcas","3.00",NA,NA,NA,NA,NA,NA
